appointment_id,customer_id,staff_name,service_id,week_start,appointment_start,appointment_end,booking_created_at,status,cancelled_at,completed_at,booked_duration_minutes,quoted_service_amount_aud,service_revenue_aud,discount_amount_aud,booking_channel,is_new_customer_at_booking
A01190,C0377,Sam,SV02,13/7/2026,2026-07-15T12:30:00,2026-07-15T13:15:00,2026-06-17T11:30:00,completed,,2026-07-15T13:15:00,45,60,60,0,In salon,FALSE
A01191,C0130,Sarah,SV01,13/7/2026,2026-07-15T12:45:00,2026-07-15T13:15:00,2026-06-12T11:45:00,completed,,2026-07-15T13:15:00,30,40,40,0,Phone,FALSE
A01192,C0154,Sam,SV04,13/7/2026,2026-07-14T11:45:00,2026-07-14T13:45:00,2026-06-10T04:45:00,completed,,2026-07-14T13:45:00,120,240,240,0,In salon,FALSE
A01193,C0530,Matthew,SV02,13/7/2026,2026-07-14T12:00:00,2026-07-14T12:45:00,2026-06-18T11:00:00,completed,,2026-07-14T12:45:00,45,60,60,0,Online,TRUE
A01194,C0076,Sarah,SV02,13/7/2026,2026-07-14T10:45:00,2026-07-14T11:30:00,2026-07-01T12:00:00,cancelled,2026-07-05T12:00:00,,45,60,0,0,Phone,FALSE
A01195,C0003,Matthew,SV03,20/7/2026,2026-07-20T13:30:00,2026-07-20T14:30:00,2026-06-30T11:30:00,completed,,2026-07-20T14:30:00,60,100,100,0,In salon,FALSE
A01196,C0531,Matthew,SV06,20/7/2026,2026-07-24T12:00:00,2026-07-24T15:00:00,2026-06-25T07:00:00,completed,,2026-07-24T15:00:00,180,390,390,0,Phone,TRUE
A01197,C0001,Sarah,SV01,20/7/2026,2026-07-24T11:30:00,2026-07-24T12:00:00,2026-06-24T10:30:00,completed,,2026-07-24T12:00:00,30,40,40,0,In salon,FALSE
A01198,C0004,Matthew,SV04,20/7/2026,2026-07-20T14:30:00,2026-07-20T16:30:00,2026-06-23T14:30:00,completed,,2026-07-20T16:30:00,120,240,240,0,Online,FALSE
A01199,C0138,Matthew,SV05,20/7/2026,2026-07-20T11:00:00,2026-07-20T13:30:00,2026-07-09T04:00:00,completed,,2026-07-20T13:30:00,150,325,325,0,Online,FALSE
A01200,C0005,Sarah,SV01,20/7/2026,2026-07-20T16:30:00,2026-07-20T17:00:00,2026-06-30T10:30:00,completed,,2026-07-20T17:00:00,30,40,40,0,Phone,FALSE
A01201,C0008,Sarah,SV04,20/7/2026,2026-07-21T09:45:00,2026-07-21T11:45:00,2026-07-05T04:45:00,completed,,2026-07-21T11:45:00,120,240,240,0,In salon,FALSE
A01202,C0009,Sarah,SV01,20/7/2026,2026-07-22T13:00:00,2026-07-22T13:30:00,2026-07-10T13:00:00,completed,,2026-07-22T13:30:00,30,40,40,0,Online,FALSE
A01203,C0012,Sarah,SV04,20/7/2026,2026-07-21T12:30:00,2026-07-21T14:30:00,2026-06-28T12:30:00,completed,,2026-07-21T14:30:00,120,240,240,0,In salon,FALSE
A01204,C0007,Sam,SV03,20/7/2026,2026-07-21T15:15:00,2026-07-21T16:15:00,2026-07-08T07:15:00,completed,,2026-07-21T16:15:00,60,100,100,0,Online,FALSE
A01205,C0016,Sam,SV04,20/7/2026,2026-07-21T13:15:00,2026-07-21T15:15:00,2026-07-04T10:15:00,completed,,2026-07-21T15:15:00,120,240,240,0,Phone,FALSE
A01206,C0013,Sarah,SV01,20/7/2026,2026-07-22T11:15:00,2026-07-22T11:45:00,2026-07-09T11:15:00,completed,,2026-07-22T11:45:00,30,40,40,0,Phone,FALSE
A01207,C0017,Matthew,SV01,20/7/2026,2026-07-22T15:30:00,2026-07-22T16:00:00,2026-07-10T10:30:00,completed,,2026-07-22T16:00:00,30,40,40,0,Online,FALSE
A01208,C0367,Sam,SV06,20/7/2026,2026-07-24T11:30:00,2026-07-24T14:30:00,2026-07-04T07:30:00,completed,,2026-07-24T14:30:00,180,390,390,0,Online,FALSE
A01209,C0021,Sam,SV01,20/7/2026,2026-07-22T11:45:00,2026-07-22T12:15:00,2026-07-07T05:45:00,completed,,2026-07-22T12:15:00,30,40,40,0,Phone,FALSE
A01210,C0532,Sam,SV01,20/7/2026,2026-07-22T09:00:00,2026-07-22T09:30:00,2026-06-17T02:00:00,completed,,2026-07-22T09:30:00,30,40,40,0,Phone,TRUE
A01211,C0089,Sam,SV01,20/7/2026,2026-07-22T10:15:00,2026-07-22T10:45:00,2026-06-23T07:15:00,completed,,2026-07-22T10:45:00,30,40,40,0,In salon,FALSE
A01212,C0020,Matthew,SV04,20/7/2026,2026-07-21T15:00:00,2026-07-21T17:00:00,2026-07-01T10:00:00,completed,,2026-07-21T17:00:00,120,240,240,0,Phone,FALSE
A01213,C0533,Matthew,SV01,20/7/2026,2026-07-22T16:00:00,2026-07-22T16:30:00,2026-07-07T12:00:00,completed,,2026-07-22T16:30:00,30,40,40,0,Online,TRUE
A01214,C0110,Sam,SV01,20/7/2026,2026-07-22T12:45:00,2026-07-22T13:15:00,2026-06-25T12:45:00,completed,,2026-07-22T13:15:00,30,40,40,0,In salon,FALSE
A01215,C0534,Sam,SV05,20/7/2026,2026-07-24T09:00:00,2026-07-24T11:30:00,2026-07-13T05:00:00,completed,,2026-07-24T11:30:00,150,325,325,0,In salon,TRUE
A01216,C0144,Sarah,SV01,20/7/2026,2026-07-21T15:30:00,2026-07-21T16:00:00,2026-06-18T08:30:00,completed,,2026-07-21T16:00:00,30,40,40,0,In salon,FALSE
A01217,C0535,Sarah,SV01,20/7/2026,2026-07-22T14:00:00,2026-07-22T14:30:00,2026-07-14T09:00:00,completed,,2026-07-22T14:30:00,30,40,40,0,Phone,TRUE
A01218,C0024,Sam,SV04,20/7/2026,2026-07-21T11:15:00,2026-07-21T13:15:00,2026-06-24T03:15:00,completed,,2026-07-21T13:15:00,120,240,240,0,Phone,FALSE
A01219,C0536,Matthew,SV01,20/7/2026,2026-07-22T15:00:00,2026-07-22T15:30:00,2026-06-29T15:00:00,completed,,2026-07-22T15:30:00,30,40,40,0,In salon,TRUE
A01220,C0002,Matthew,SV02,20/7/2026,2026-07-22T12:45:00,2026-07-22T13:30:00,2026-06-20T11:45:00,completed,,2026-07-22T13:30:00,45,60,60,0,Phone,FALSE
A01221,C0006,Sam,SV02,20/7/2026,2026-07-21T09:45:00,2026-07-21T10:30:00,2026-06-27T05:45:00,completed,,2026-07-21T10:30:00,45,60,60,0,Phone,FALSE
A01222,C0010,Sarah,SV02,20/7/2026,2026-07-22T12:15:00,2026-07-22T13:00:00,2026-06-22T12:15:00,completed,,2026-07-22T13:00:00,45,60,60,0,Online,FALSE
A01223,C0537,Sarah,SV05,20/7/2026,2026-07-24T09:00:00,2026-07-24T11:30:00,2026-07-05T04:00:00,completed,,2026-07-24T11:30:00,150,325,325,0,Phone,TRUE
A01224,C0538,Sam,SV04,20/7/2026,2026-07-20T14:00:00,2026-07-20T16:00:00,2026-07-07T07:00:00,completed,,2026-07-20T16:00:00,120,240,240,0,In salon,TRUE
A01225,C0011,Matthew,SV03,20/7/2026,2026-07-21T14:00:00,2026-07-21T15:00:00,2026-07-02T07:00:00,completed,,2026-07-21T15:00:00,60,100,100,0,In salon,FALSE
A01226,C0202,Sam,SV01,20/7/2026,2026-07-22T10:45:00,2026-07-22T11:15:00,2026-06-27T02:45:00,completed,,2026-07-22T11:15:00,30,40,40,0,Phone,FALSE
A01227,C0014,Sam,SV02,20/7/2026,2026-07-21T10:30:00,2026-07-21T11:15:00,2026-06-26T08:30:00,completed,,2026-07-21T11:15:00,45,60,60,0,Phone,FALSE
A01228,C0539,Matthew,SV01,20/7/2026,2026-07-22T16:30:00,2026-07-22T17:00:00,2026-06-26T13:30:00,completed,,2026-07-22T17:00:00,30,40,40,0,Phone,TRUE
A01229,C0368,Sam,SV01,20/7/2026,2026-07-22T11:15:00,2026-07-22T11:45:00,2026-06-18T06:15:00,completed,,2026-07-22T11:45:00,30,40,40,0,Phone,FALSE
A01230,C0540,Matthew,SV01,20/7/2026,2026-07-22T14:00:00,2026-07-22T14:30:00,2026-07-06T08:00:00,completed,,2026-07-22T14:30:00,30,40,40,0,Phone,TRUE
A01231,C0120,Sarah,SV01,20/7/2026,2026-07-22T13:30:00,2026-07-22T14:00:00,2026-07-10T06:30:00,completed,,2026-07-22T14:00:00,30,40,40,0,Phone,FALSE
A01232,C0018,Sam,SV02,20/7/2026,2026-07-22T09:30:00,2026-07-22T10:15:00,2026-07-04T06:30:00,completed,,2026-07-22T10:15:00,45,60,60,0,In salon,FALSE
A01233,C0022,Matthew,SV02,20/7/2026,2026-07-21T09:30:00,2026-07-21T10:15:00,2026-06-18T05:30:00,completed,,2026-07-21T10:15:00,45,60,60,0,Online,FALSE
A01234,C0386,Matthew,SV04,20/7/2026,2026-07-20T09:00:00,2026-07-20T11:00:00,2026-06-28T02:00:00,completed,,2026-07-20T11:00:00,120,240,240,0,Online,FALSE
A01235,C0541,Sarah,SV04,20/7/2026,2026-07-20T13:30:00,2026-07-20T15:30:00,2026-06-25T13:30:00,completed,,2026-07-20T15:30:00,120,240,240,0,Phone,TRUE
A01236,C0372,Matthew,SV01,20/7/2026,2026-07-22T13:30:00,2026-07-22T14:00:00,2026-07-05T08:30:00,completed,,2026-07-22T14:00:00,30,40,40,0,In salon,FALSE
A01237,C0015,Sarah,SV03,20/7/2026,2026-07-21T16:00:00,2026-07-21T17:00:00,2026-07-10T09:00:00,completed,,2026-07-21T17:00:00,60,100,100,0,Phone,FALSE
A01238,C0019,Matthew,SV03,20/7/2026,2026-07-21T10:15:00,2026-07-21T11:15:00,2026-07-01T10:15:00,completed,,2026-07-21T11:15:00,60,100,100,0,Phone,FALSE
A01239,C0064,Matthew,SV06,20/7/2026,2026-07-24T09:00:00,2026-07-24T12:00:00,2026-06-24T05:00:00,completed,,2026-07-24T12:00:00,180,390,390,0,In salon,FALSE
A01240,C0542,Sarah,SV04,20/7/2026,2026-07-20T09:00:00,2026-07-20T11:00:00,2026-06-25T09:00:00,completed,,2026-07-20T11:00:00,120,240,240,0,In salon,TRUE
A01241,C0543,Sarah,SV02,20/7/2026,2026-07-21T11:45:00,2026-07-21T12:30:00,2026-06-20T08:45:00,completed,,2026-07-21T12:30:00,45,60,60,0,In salon,TRUE
A01242,C0272,Sarah,SV02,20/7/2026,2026-07-22T10:30:00,2026-07-22T11:15:00,2026-07-04T05:30:00,completed,,2026-07-22T11:15:00,45,60,60,0,In salon,FALSE
A01243,C0393,Sarah,SV02,20/7/2026,2026-07-21T09:00:00,2026-07-21T09:45:00,2026-07-09T05:00:00,completed,,2026-07-21T09:45:00,45,60,60,0,Online,FALSE
A01244,C0103,Matthew,SV04,20/7/2026,2026-07-21T11:15:00,2026-07-21T13:15:00,2026-07-05T07:15:00,completed,,2026-07-21T13:15:00,120,240,240,0,In salon,FALSE
A01245,C0078,Sarah,SV05,20/7/2026,2026-07-20T11:00:00,2026-07-20T13:30:00,2026-06-19T08:00:00,completed,,2026-07-20T13:30:00,150,325,325,0,In salon,FALSE
A01246,C0043,Matthew,SV01,20/7/2026,2026-07-20T16:30:00,2026-07-20T17:00:00,2026-06-22T16:30:00,completed,,2026-07-20T17:00:00,30,40,40,0,In salon,FALSE
A01247,C0023,Sarah,SV03,20/7/2026,2026-07-21T14:30:00,2026-07-21T15:30:00,2026-06-22T09:30:00,completed,,2026-07-21T15:30:00,60,100,100,0,Phone,FALSE
A01248,C0071,Sam,SV02,20/7/2026,2026-07-21T09:00:00,2026-07-21T09:45:00,2026-07-06T06:00:00,completed,,2026-07-21T09:45:00,45,60,60,0,Online,FALSE
A01249,C0544,Matthew,SV02,20/7/2026,2026-07-21T13:15:00,2026-07-21T14:00:00,2026-06-23T09:15:00,completed,,2026-07-21T14:00:00,45,60,60,0,Online,TRUE
A01250,C0545,Sarah,SV06,20/7/2026,2026-07-24T12:00:00,2026-07-24T15:00:00,2026-07-06T04:00:00,completed,,2026-07-24T15:00:00,180,390,390,0,In salon,TRUE
A01251,C0546,Matthew,SV01,20/7/2026,2026-07-22T14:30:00,2026-07-22T15:00:00,2026-07-10T14:30:00,completed,,2026-07-22T15:00:00,30,40,40,0,In salon,TRUE
A01252,C0547,Sam,SV02,20/7/2026,2026-07-21T16:15:00,2026-07-21T17:00:00,2026-07-04T09:15:00,completed,,2026-07-21T17:00:00,45,60,60,0,Phone,TRUE
A01253,C0363,Sam,SV03,20/7/2026,2026-07-20T16:00:00,2026-07-20T17:00:00,2026-06-20T14:00:00,completed,,2026-07-20T17:00:00,60,100,100,0,Phone,FALSE
A01254,C0548,Sam,SV01,20/7/2026,2026-07-22T12:15:00,2026-07-22T12:45:00,2026-06-26T09:15:00,completed,,2026-07-22T12:45:00,30,40,40,0,In salon,TRUE
A01255,C0549,Sarah,SV03,20/7/2026,2026-07-20T15:30:00,2026-07-20T16:30:00,2026-07-05T12:30:00,completed,,2026-07-20T16:30:00,60,100,100,0,Phone,TRUE
A01256,C0378,Sam,SV05,20/7/2026,2026-07-20T09:00:00,2026-07-20T11:30:00,2026-06-26T08:00:00,completed,,2026-07-20T11:30:00,150,325,325,0,Online,FALSE
A01257,C0550,Sam,SV01,20/7/2026,2026-07-24T14:30:00,2026-07-24T15:00:00,2026-07-13T14:30:00,completed,,2026-07-24T15:00:00,30,40,40,0,Phone,TRUE
A01258,C0275,Matthew,SV01,20/7/2026,2026-07-21T09:00:00,2026-07-21T09:30:00,2026-06-18T09:00:00,completed,,2026-07-21T09:30:00,30,40,40,0,In salon,FALSE
A01259,C0244,Sarah,SV01,20/7/2026,2026-07-22T11:45:00,2026-07-22T12:15:00,2026-06-24T11:45:00,completed,,2026-07-22T12:15:00,30,40,40,0,Phone,FALSE
A01260,C0361,Sam,SV05,20/7/2026,2026-07-20T11:30:00,2026-07-20T14:00:00,2026-06-26T03:30:00,completed,,2026-07-20T14:00:00,150,325,325,0,Online,FALSE
A01261,C0005,Sarah,SV01,20/7/2026,2026-07-20T16:30:00,2026-07-20T17:00:00,2026-07-08T12:00:00,cancelled,2026-07-12T12:00:00,,30,40,0,0,Phone,FALSE
A01262,C0003,Matthew,SV03,20/7/2026,2026-07-20T13:30:00,2026-07-20T14:30:00,2026-07-08T12:00:00,cancelled,2026-07-12T12:00:00,,60,100,0,0,In salon,FALSE
A01263,C0394,Matthew,SV04,27/7/2026,2026-07-28T14:15:00,2026-07-28T16:15:00,2026-06-29T07:15:00,completed,,2026-07-28T16:15:00,120,240,240,0,In salon,FALSE
A01264,C0115,Sarah,SV01,27/7/2026,2026-07-29T13:45:00,2026-07-29T14:15:00,2026-06-28T05:45:00,completed,,2026-07-29T14:15:00,30,40,40,0,Phone,FALSE
A01265,C0551,Sarah,SV02,27/7/2026,2026-07-28T09:45:00,2026-07-28T10:30:00,2026-07-10T03:45:00,completed,,2026-07-28T10:30:00,45,60,60,0,In salon,TRUE
A01266,C0374,Sarah,SV06,27/7/2026,2026-07-31T09:30:00,2026-07-31T12:30:00,2026-06-26T04:30:00,completed,,2026-07-31T12:30:00,180,390,390,0,Phone,FALSE
A01267,C0369,Matthew,SV01,27/7/2026,2026-07-27T10:00:00,2026-07-27T10:30:00,2026-06-29T07:00:00,completed,,2026-07-27T10:30:00,30,40,40,0,In salon,FALSE
A01268,C0552,Sam,SV03,27/7/2026,2026-07-28T13:30:00,2026-07-28T14:30:00,2026-07-07T10:30:00,completed,,2026-07-28T14:30:00,60,100,100,0,In salon,TRUE
A01269,C0036,Sarah,SV01,27/7/2026,2026-07-29T14:15:00,2026-07-29T14:45:00,2026-07-10T10:15:00,completed,,2026-07-29T14:45:00,30,40,40,0,In salon,FALSE
A01270,C0553,Sarah,SV05,27/7/2026,2026-07-31T12:30:00,2026-07-31T15:00:00,2026-07-03T06:30:00,completed,,2026-07-31T15:00:00,150,325,325,0,Phone,TRUE
A01271,C0214,Sarah,SV01,27/7/2026,2026-07-29T15:15:00,2026-07-29T15:45:00,2026-07-14T15:15:00,completed,,2026-07-29T15:45:00,30,40,40,0,Online,FALSE
A01272,C0252,Sam,SV02,27/7/2026,2026-07-28T15:30:00,2026-07-28T16:15:00,2026-07-16T14:30:00,completed,,2026-07-28T16:15:00,45,60,60,0,Online,FALSE
A01273,C0198,Sam,SV01,27/7/2026,2026-07-31T09:00:00,2026-07-31T09:30:00,2026-07-17T01:00:00,completed,,2026-07-31T09:30:00,30,40,40,0,In salon,FALSE
A01274,C0362,Matthew,SV04,27/7/2026,2026-07-27T12:30:00,2026-07-27T14:30:00,2026-07-12T12:30:00,completed,,2026-07-27T14:30:00,120,240,240,0,Online,FALSE
A01275,C0278,Sam,SV01,27/7/2026,2026-07-29T09:45:00,2026-07-29T10:15:00,2026-07-21T04:45:00,completed,,2026-07-29T10:15:00,30,40,40,0,Phone,FALSE
A01276,C0203,Sarah,SV05,27/7/2026,2026-07-27T12:30:00,2026-07-27T15:00:00,2026-07-16T07:30:00,completed,,2026-07-27T15:00:00,150,325,325,0,Phone,FALSE
A01277,C0554,Matthew,SV02,27/7/2026,2026-07-28T13:30:00,2026-07-28T14:15:00,2026-07-01T07:30:00,completed,,2026-07-28T14:15:00,45,60,60,0,In salon,TRUE
A01278,C0136,Matthew,SV01,27/7/2026,2026-07-29T13:15:00,2026-07-29T13:45:00,2026-07-06T08:15:00,completed,,2026-07-29T13:45:00,30,40,40,0,In salon,FALSE
A01279,C0268,Matthew,SV01,27/7/2026,2026-07-31T12:00:00,2026-07-31T12:30:00,2026-07-06T08:00:00,completed,,2026-07-31T12:30:00,30,40,40,0,In salon,FALSE
A01280,C0555,Sarah,SV04,27/7/2026,2026-07-27T10:30:00,2026-07-27T12:30:00,2026-07-14T02:30:00,completed,,2026-07-27T12:30:00,120,240,240,0,In salon,TRUE
A01281,C0384,Sarah,SV04,27/7/2026,2026-07-27T15:00:00,2026-07-27T17:00:00,2026-07-10T10:00:00,completed,,2026-07-27T17:00:00,120,240,240,0,Phone,FALSE
A01282,C0232,Sam,SV03,27/7/2026,2026-07-28T14:30:00,2026-07-28T15:30:00,2026-07-16T07:30:00,completed,,2026-07-28T15:30:00,60,100,100,0,In salon,FALSE
A01283,C0184,Matthew,SV01,27/7/2026,2026-07-29T11:15:00,2026-07-29T11:45:00,2026-06-27T11:15:00,completed,,2026-07-29T11:45:00,30,40,40,0,Phone,FALSE
A01284,C0131,Sam,SV05,27/7/2026,2026-07-31T12:30:00,2026-07-31T15:00:00,2026-07-12T07:30:00,completed,,2026-07-31T15:00:00,150,325,325,0,Online,FALSE
A01285,C0556,Sarah,SV01,27/7/2026,2026-07-29T15:45:00,2026-07-29T16:15:00,2026-07-14T15:45:00,completed,,2026-07-29T16:15:00,30,40,40,0,Phone,TRUE
A01286,C0258,Sarah,SV02,27/7/2026,2026-07-28T12:30:00,2026-07-28T13:15:00,2026-07-05T08:30:00,completed,,2026-07-28T13:15:00,45,60,60,0,In salon,FALSE
A01287,C0557,Sam,SV04,27/7/2026,2026-07-27T15:00:00,2026-07-27T17:00:00,2026-07-05T13:00:00,completed,,2026-07-27T17:00:00,120,240,240,0,Phone,TRUE
A01288,C0383,Sam,SV01,27/7/2026,2026-07-29T12:15:00,2026-07-29T12:45:00,2026-07-12T12:15:00,completed,,2026-07-29T12:45:00,30,40,40,0,Online,FALSE
A01289,C0274,Sam,SV03,27/7/2026,2026-07-28T09:00:00,2026-07-28T10:00:00,2026-07-20T07:00:00,completed,,2026-07-28T10:00:00,60,100,100,0,Phone,FALSE
A01290,C0128,Matthew,SV03,27/7/2026,2026-07-28T09:00:00,2026-07-28T10:00:00,2026-07-10T08:00:00,completed,,2026-07-28T10:00:00,60,100,100,0,Online,FALSE
A01291,C0161,Matthew,SV06,27/7/2026,2026-07-31T09:00:00,2026-07-31T12:00:00,2026-06-29T06:00:00,completed,,2026-07-31T12:00:00,180,390,390,0,Online,FALSE
A01292,C0364,Matthew,SV01,27/7/2026,2026-07-29T11:45:00,2026-07-29T12:15:00,2026-07-01T05:45:00,completed,,2026-07-29T12:15:00,30,40,40,0,Online,FALSE
A01293,C0277,Sarah,SV03,27/7/2026,2026-07-27T09:00:00,2026-07-27T10:00:00,2026-06-25T06:00:00,completed,,2026-07-27T10:00:00,60,100,100,0,Phone,FALSE
A01294,C0157,Sarah,SV02,27/7/2026,2026-07-28T09:00:00,2026-07-28T09:45:00,2026-06-29T03:00:00,completed,,2026-07-28T09:45:00,45,60,60,0,Phone,FALSE
A01295,C0395,Sarah,SV02,27/7/2026,2026-07-28T16:15:00,2026-07-28T17:00:00,2026-07-20T15:15:00,completed,,2026-07-28T17:00:00,45,60,60,0,Online,FALSE
A01296,C0185,Matthew,SV04,27/7/2026,2026-07-28T11:30:00,2026-07-28T13:30:00,2026-06-24T05:30:00,completed,,2026-07-28T13:30:00,120,240,240,0,Phone,FALSE
A01297,C0382,Sarah,SV04,27/7/2026,2026-07-28T13:15:00,2026-07-28T15:15:00,2026-07-14T08:15:00,completed,,2026-07-28T15:15:00,120,240,240,0,In salon,FALSE
A01298,C0558,Sam,SV01,27/7/2026,2026-07-27T14:30:00,2026-07-27T15:00:00,2026-06-24T06:30:00,completed,,2026-07-27T15:00:00,30,40,40,0,Online,TRUE
A01299,C0266,Matthew,SV01,27/7/2026,2026-07-29T12:15:00,2026-07-29T12:45:00,2026-07-02T07:15:00,completed,,2026-07-29T12:45:00,30,40,40,0,Phone,FALSE
A01300,C0559,Matthew,SV02,27/7/2026,2026-07-28T10:00:00,2026-07-28T10:45:00,2026-07-09T08:00:00,completed,,2026-07-28T10:45:00,45,60,60,0,Online,TRUE
A01301,C0560,Matthew,SV05,27/7/2026,2026-07-27T14:30:00,2026-07-27T17:00:00,2026-07-19T12:30:00,completed,,2026-07-27T17:00:00,150,325,325,0,Phone,TRUE
A01302,C0561,Matthew,SV01,27/7/2026,2026-07-29T12:45:00,2026-07-29T13:15:00,2026-07-02T06:45:00,completed,,2026-07-29T13:15:00,30,40,40,0,Phone,TRUE
A01303,C0030,Sam,SV02,27/7/2026,2026-07-28T10:00:00,2026-07-28T10:45:00,2026-06-24T08:00:00,completed,,2026-07-28T10:45:00,45,60,60,0,Online,FALSE
A01304,C0355,Sam,SV01,27/7/2026,2026-07-29T11:45:00,2026-07-29T12:15:00,2026-06-24T11:45:00,completed,,2026-07-29T12:15:00,30,40,40,0,In salon,FALSE
A01305,C0379,Sam,SV01,27/7/2026,2026-07-29T10:45:00,2026-07-29T11:15:00,2026-06-25T02:45:00,completed,,2026-07-29T11:15:00,30,40,40,0,Phone,FALSE
A01306,C0090,Sam,SV03,27/7/2026,2026-07-27T09:00:00,2026-07-27T10:00:00,2026-07-14T08:00:00,completed,,2026-07-27T10:00:00,60,100,100,0,In salon,FALSE
A01307,C0191,Sam,SV06,27/7/2026,2026-07-31T09:30:00,2026-07-31T12:30:00,2026-07-19T03:30:00,completed,,2026-07-31T12:30:00,180,390,390,0,Online,FALSE
A01308,C0082,Sam,SV04,27/7/2026,2026-07-28T11:30:00,2026-07-28T13:30:00,2026-06-25T04:30:00,completed,,2026-07-28T13:30:00,120,240,240,0,In salon,FALSE
A01309,C0178,Matthew,SV03,27/7/2026,2026-07-27T09:00:00,2026-07-27T10:00:00,2026-07-15T03:00:00,completed,,2026-07-27T10:00:00,60,100,100,0,In salon,FALSE
A01310,C0271,Matthew,SV05,27/7/2026,2026-07-31T12:30:00,2026-07-31T15:00:00,2026-07-08T05:30:00,completed,,2026-07-31T15:00:00,150,325,325,0,In salon,FALSE
A01311,C0562,Sam,SV01,27/7/2026,2026-07-29T10:15:00,2026-07-29T10:45:00,2026-07-03T08:15:00,completed,,2026-07-29T10:45:00,30,40,40,0,Online,TRUE
A01312,C0563,Matthew,SV02,27/7/2026,2026-07-28T10:45:00,2026-07-28T11:30:00,2026-07-04T04:45:00,completed,,2026-07-28T11:30:00,45,60,60,0,In salon,TRUE
A01313,C0564,Sarah,SV01,27/7/2026,2026-07-29T14:45:00,2026-07-29T15:15:00,2026-07-10T14:45:00,completed,,2026-07-29T15:15:00,30,40,40,0,In salon,TRUE
A01314,C0565,Matthew,SV02,27/7/2026,2026-07-28T16:15:00,2026-07-28T17:00:00,2026-07-09T15:15:00,completed,,2026-07-28T17:00:00,45,60,60,0,Phone,TRUE
A01315,C0174,Sarah,SV01,27/7/2026,2026-07-27T10:00:00,2026-07-27T10:30:00,2026-06-24T10:00:00,completed,,2026-07-27T10:30:00,30,40,40,0,Phone,FALSE
A01316,C0127,Matthew,SV04,27/7/2026,2026-07-27T10:30:00,2026-07-27T12:30:00,2026-07-06T08:30:00,completed,,2026-07-27T12:30:00,120,240,240,0,In salon,FALSE
A01317,C0209,Sarah,SV01,27/7/2026,2026-07-31T09:00:00,2026-07-31T09:30:00,2026-07-07T03:00:00,completed,,2026-07-31T09:30:00,30,40,40,0,Online,FALSE
A01318,C0566,Sam,SV01,27/7/2026,2026-07-28T16:15:00,2026-07-28T16:45:00,2026-06-29T09:15:00,completed,,2026-07-28T16:45:00,30,40,40,0,Online,TRUE
A01319,C0189,Sarah,SV03,27/7/2026,2026-07-28T15:15:00,2026-07-28T16:15:00,2026-07-13T07:15:00,completed,,2026-07-28T16:15:00,60,100,100,0,In salon,FALSE
A01320,C0567,Sam,SV02,27/7/2026,2026-07-28T10:45:00,2026-07-28T11:30:00,2026-07-17T07:45:00,completed,,2026-07-28T11:30:00,45,60,60,0,Phone,TRUE
A01321,C0568,Sam,SV01,27/7/2026,2026-07-29T11:15:00,2026-07-29T11:45:00,2026-06-29T10:15:00,completed,,2026-07-29T11:45:00,30,40,40,0,Phone,TRUE
A01322,C0104,Sam,SV05,27/7/2026,2026-07-27T12:00:00,2026-07-27T14:30:00,2026-06-23T05:00:00,completed,,2026-07-27T14:30:00,150,325,325,0,In salon,FALSE
A01323,C0569,Sam,SV04,27/7/2026,2026-07-27T10:00:00,2026-07-27T12:00:00,2026-07-02T10:00:00,completed,,2026-07-27T12:00:00,120,240,240,0,Online,TRUE
A01324,C0391,Sarah,SV04,27/7/2026,2026-07-28T10:30:00,2026-07-28T12:30:00,2026-07-12T02:30:00,completed,,2026-07-28T12:30:00,120,240,240,0,Online,FALSE
A01325,C0082,Sam,SV04,27/7/2026,2026-07-28T11:30:00,2026-07-28T13:30:00,2026-07-15T12:00:00,cancelled,2026-07-19T12:00:00,,120,240,0,0,In salon,FALSE
A01326,C0558,Sam,SV01,27/7/2026,2026-07-27T14:30:00,2026-07-27T15:00:00,2026-07-15T12:00:00,cancelled,2026-07-19T12:00:00,,30,40,0,0,Online,TRUE
A01327,C0170,Matthew,SV01,3/8/2026,2026-08-04T11:15:00,2026-08-04T11:45:00,2026-07-14T09:15:00,completed,,2026-08-04T11:45:00,30,40,40,0,In salon,FALSE
A01328,C0392,Matthew,SV04,3/8/2026,2026-08-03T15:00:00,2026-08-03T17:00:00,2026-07-05T09:00:00,completed,,2026-08-03T17:00:00,120,240,240,0,Phone,FALSE
A01329,C0263,Sarah,SV02,3/8/2026,2026-08-04T12:15:00,2026-08-04T13:00:00,2026-07-12T05:15:00,completed,,2026-08-04T13:00:00,45,60,60,0,Phone,FALSE
A01330,C0175,Sarah,SV01,3/8/2026,2026-08-04T15:45:00,2026-08-04T16:15:00,2026-07-17T15:45:00,completed,,2026-08-04T16:15:00,30,40,40,0,Online,FALSE
A01331,C0273,Sarah,SV02,3/8/2026,2026-08-04T09:00:00,2026-08-04T09:45:00,2026-07-06T07:00:00,completed,,2026-08-04T09:45:00,45,60,60,0,Phone,FALSE
A01332,C0267,Sarah,SV01,3/8/2026,2026-08-05T15:00:00,2026-08-05T15:30:00,2026-07-04T13:00:00,completed,,2026-08-05T15:30:00,30,40,40,0,Phone,FALSE
